Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
147.32.80.105-147.32.83.53-53-28028-17,147.32.83.53,28028,147.32.80.105,53,17,21/10/2013 09:09:05 AM,905,0,2,0.0,476.0,0,0,0,0,443.0,33.0,238.0,289.9137802864845,525966.8508287293,2209.9447513812156,905.0,0.0,905.0,905.0,0,0,0,0,0,905.0,905.0,0.0,905.0,905.0,0,0,0,0,0,16,0.0,2209.9447513812156,33.0,443.0,169.66666666666666,236.71361036774655,56033.33333333333,0,0,0,0,0,0,0,0,0.0,254.5,0.0,238.0,0,0,0,0,0,0,0,0,2,476,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-46947-17,147.32.83.53,46947,147.32.80.105,53,17,21/10/2013 11:48:47 AM,20667,0,2,0.0,222.0,0,0,0,0,194.0,28.0,111.0,117.37972567696688,10741.762229641457,96.77263269947258,20667.0,0.0,20667.0,20667.0,0,0,0,0,0,20667.0,20667.0,0.0,20667.0,20667.0,0,0,0,0,0,16,0.0,96.77263269947258,28.0,194.0,83.33333333333334,95.84014468547788,9185.333333333334,0,0,0,0,0,0,0,0,0.0,125.0,0.0,111.0,0,0,0,0,0,0,0,0,2,222,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-41018-17,147.32.83.53,41018,147.32.80.105,53,17,21/10/2013 08:18:07 AM,104496,0,2,0.0,216.0,0,0,0,0,173.0,43.0,108.0,91.92388155425118,2067.0647680293982,19.139488592864797,104496.0,0.0,104496.0,104496.0,0,0,0,0,0,104496.0,104496.0,0.0,104496.0,104496.0,0,0,0,0,0,16,0.0,19.139488592864797,43.0,173.0,86.33333333333334,75.05553499465135,5633.333333333334,0,0,0,0,0,0,0,0,0.0,129.5,0.0,108.0,0,0,0,0,0,0,0,0,2,216,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-49921-17,147.32.83.53,49921,147.32.80.105,53,17,21/10/2013 08:18:07 AM,107811,0,2,0.0,216.0,0,0,0,0,173.0,43.0,108.0,91.92388155425118,2003.5061357375407,18.550982738310562,107811.0,0.0,107811.0,107811.0,0,0,0,0,0,107811.0,107811.0,0.0,107811.0,107811.0,0,0,0,0,0,16,0.0,18.550982738310562,43.0,173.0,86.33333333333334,75.05553499465135,5633.333333333334,0,0,0,0,0,0,0,0,0.0,129.5,0.0,108.0,0,0,0,0,0,0,0,0,2,216,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-13496-17,147.32.83.53,13496,147.32.80.105,53,17,21/10/2013 09:07:37 AM,9470,0,2,0.0,256.0,0,0,0,0,222.0,34.0,128.0,132.93607486307093,27032.73495248152,211.1932418162619,9470.0,0.0,9470.0,9470.0,0,0,0,0,0,9470.0,9470.0,0.0,9470.0,9470.0,0,0,0,0,0,16,0.0,211.1932418162619,34.0,222.0,96.66666666666666,108.54185060764964,11781.333333333332,0,0,0,0,0,0,0,0,0.0,145.0,0.0,128.0,0,0,0,0,0,0,0,0,2,256,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-48641-17,147.32.83.53,48641,147.32.80.105,53,17,21/10/2013 08:02:45 AM,20291,0,2,0.0,193.0,0,0,0,0,167.0,26.0,96.5,99.7020561473032,9511.606130796905,98.56586664038244,20291.0,0.0,20291.0,20291.0,0,0,0,0,0,20291.0,20291.0,0.0,20291.0,20291.0,0,0,0,0,0,16,0.0,98.56586664038244,26.0,167.0,73.0,81.40638795573723,6627.0,0,0,0,0,0,0,0,0,0.0,109.5,0.0,96.5,0,0,0,0,0,0,0,0,2,193,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-31985-17,147.32.83.53,31985,147.32.80.105,53,17,21/10/2013 09:14:16 AM,387,0,2,0.0,200.0,0,0,0,0,165.0,35.0,100.0,91.92388155425118,516795.86563307495,5167.958656330749,387.0,0.0,387.0,387.0,0,0,0,0,0,387.0,387.0,0.0,387.0,387.0,0,0,0,0,0,16,0.0,5167.958656330749,35.0,165.0,78.33333333333334,75.05553499465135,5633.333333333334,0,0,0,0,0,0,0,0,0.0,117.5,0.0,100.0,0,0,0,0,0,0,0,0,2,200,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-12208-17,147.32.83.53,12208,147.32.80.105,53,17,21/10/2013 08:02:45 AM,103152,0,2,0.0,208.0,0,0,0,0,169.0,39.0,104.0,91.92388155425118,2016.4417558554367,19.388863037071506,103152.0,0.0,103152.0,103152.0,0,0,0,0,0,103152.0,103152.0,0.0,103152.0,103152.0,0,0,0,0,0,16,0.0,19.388863037071506,39.0,169.0,82.33333333333334,75.05553499465135,5633.333333333334,0,0,0,0,0,0,0,0,0.0,123.5,0.0,104.0,0,0,0,0,0,0,0,0,2,208,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-9017-17,147.32.83.53,9017,147.32.80.105,53,17,21/10/2013 09:14:17 AM,220,0,2,0.0,220.0,0,0,0,0,175.0,45.0,110.0,91.92388155425118,1000000.0,9090.90909090909,220.0,0.0,220.0,220.0,0,0,0,0,0,220.0,220.0,0.0,220.0,220.0,0,0,0,0,0,16,0.0,9090.90909090909,45.0,175.0,88.33333333333334,75.05553499465135,5633.333333333334,0,0,0,0,0,0,0,0,0.0,132.5,0.0,110.0,0,0,0,0,0,0,0,0,2,220,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-32719-17,147.32.83.53,32719,147.32.80.105,53,17,21/10/2013 08:08:29 AM,538,0,2,0.0,260.0,0,0,0,0,223.0,37.0,130.0,131.52186130069785,483271.37546468404,3717.4721189591082,538.0,0.0,538.0,538.0,0,0,0,0,0,538.0,538.0,0.0,538.0,538.0,0,0,0,0,0,16,0.0,3717.4721189591082,37.0,223.0,99.0,107.38715006927039,11532.0,0,0,0,0,0,0,0,0,0.0,148.5,0.0,130.0,0,0,0,0,0,0,0,0,2,260,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-39489-17,147.32.83.53,39489,147.32.80.105,53,17,21/10/2013 08:19:38 AM,104820,0,2,0.0,216.0,0,0,0,0,173.0,43.0,108.0,91.92388155425118,2060.67544361763,19.080328181644724,104820.0,0.0,104820.0,104820.0,0,0,0,0,0,104820.0,104820.0,0.0,104820.0,104820.0,0,0,0,0,0,16,0.0,19.080328181644724,43.0,173.0,86.33333333333334,75.05553499465135,5633.333333333334,0,0,0,0,0,0,0,0,0.0,129.5,0.0,108.0,0,0,0,0,0,0,0,0,2,216,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-50342-17,147.32.83.53,50342,147.32.80.105,53,17,21/10/2013 09:23:09 AM,573,0,2,0.0,504.0,0,0,0,0,462.0,42.0,252.0,296.98484809834997,879581.1518324607,3490.4013961605583,573.0,0.0,573.0,573.0,0,0,0,0,0,573.0,573.0,0.0,573.0,573.0,0,0,0,0,0,16,0.0,3490.4013961605583,42.0,462.0,182.0,242.4871130596428,58800.0,0,0,0,0,0,0,0,0,0.0,273.0,0.0,252.0,0,0,0,0,0,0,0,0,2,504,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-35774-17,147.32.83.53,35774,147.32.80.105,53,17,21/10/2013 11:40:35 AM,820528,0,2,0.0,286.0,0,0,0,0,243.0,43.0,143.0,141.4213562373095,348.5560517130433,2.4374549070842186,820528.0,0.0,820528.0,820528.0,0,0,0,0,0,820528.0,820528.0,0.0,820528.0,820528.0,0,0,0,0,0,16,0.0,2.4374549070842186,43.0,243.0,109.66666666666667,115.47005383792515,13333.333333333334,0,0,0,0,0,0,0,0,0.0,164.5,0.0,143.0,0,0,0,0,0,0,0,0,2,286,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-3221-17,147.32.83.53,3221,147.32.80.105,53,17,21/10/2013 08:02:47 AM,105825,0,2,0.0,222.0,0,0,0,0,176.0,46.0,111.0,91.92388155425118,2097.802976612332,18.89912591542641,105825.0,0.0,105825.0,105825.0,0,0,0,0,0,105825.0,105825.0,0.0,105825.0,105825.0,0,0,0,0,0,16,0.0,18.89912591542641,46.0,176.0,89.33333333333334,75.05553499465135,5633.333333333334,0,0,0,0,0,0,0,0,0.0,134.0,0.0,111.0,0,0,0,0,0,0,0,0,2,222,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-53895-17,147.32.83.53,53895,147.32.80.105,53,17,21/10/2013 11:30:55 AM,508,0,2,0.0,199.0,0,0,0,0,169.0,30.0,99.5,98.2878425849301,391732.2834645669,3937.0078740157483,508.0,0.0,508.0,508.0,0,0,0,0,0,508.0,508.0,0.0,508.0,508.0,0,0,0,0,0,16,0.0,3937.0078740157483,30.0,169.0,76.33333333333334,80.25168741735799,6440.333333333334,0,0,0,0,0,0,0,0,0.0,114.5,0.0,99.5,0,0,0,0,0,0,0,0,2,199,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-45809-17,147.32.83.53,45809,147.32.80.105,53,17,21/10/2013 09:14:17 AM,316,0,2,0.0,212.0,0,0,0,0,171.0,41.0,106.0,91.92388155425118,670886.0759493671,6329.113924050634,316.0,0.0,316.0,316.0,0,0,0,0,0,316.0,316.0,0.0,316.0,316.0,0,0,0,0,0,16,0.0,6329.113924050634,41.0,171.0,84.33333333333334,75.05553499465135,5633.333333333334,0,0,0,0,0,0,0,0,0.0,126.5,0.0,106.0,0,0,0,0,0,0,0,0,2,212,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-24112-17,147.32.83.53,24112,147.32.80.105,53,17,21/10/2013 11:44:57 AM,445303,0,2,0.0,197.0,0,0,0,0,162.0,35.0,98.5,89.80256121069154,442.3954026808712,4.491323885084987,445303.0,0.0,445303.0,445303.0,0,0,0,0,0,445303.0,445303.0,0.0,445303.0,445303.0,0,0,0,0,0,16,0.0,4.491323885084987,35.0,162.0,77.33333333333334,73.32348418708247,5376.333333333334,0,0,0,0,0,0,0,0,0.0,116.0,0.0,98.5,0,0,0,0,0,0,0,0,2,197,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-48176-17,147.32.83.53,48176,147.32.80.105,53,17,21/10/2013 08:02:45 AM,103993,0,2,0.0,224.0,0,0,0,0,177.0,47.0,112.0,91.92388155425118,2153.991134018636,19.232063696594963,103993.0,0.0,103993.0,103993.0,0,0,0,0,0,103993.0,103993.0,0.0,103993.0,103993.0,0,0,0,0,0,16,0.0,19.232063696594963,47.0,177.0,90.33333333333334,75.05553499465135,5633.333333333334,0,0,0,0,0,0,0,0,0.0,135.5,0.0,112.0,0,0,0,0,0,0,0,0,2,224,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-46562-17,147.32.83.53,46562,147.32.80.105,53,17,21/10/2013 09:14:17 AM,310,0,2,0.0,214.0,0,0,0,0,172.0,42.0,107.0,91.92388155425118,690322.5806451613,6451.612903225807,310.0,0.0,310.0,310.0,0,0,0,0,0,310.0,310.0,0.0,310.0,310.0,0,0,0,0,0,16,0.0,6451.612903225807,42.0,172.0,85.33333333333334,75.05553499465135,5633.333333333334,0,0,0,0,0,0,0,0,0.0,128.0,0.0,107.0,0,0,0,0,0,0,0,0,2,214,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-12955-17,147.32.83.53,12955,147.32.80.105,53,17,21/10/2013 11:44:57 AM,20676,0,2,0.0,262.0,0,0,0,0,230.0,32.0,131.0,140.0071426749364,12671.696653124396,96.73050880247631,20676.0,0.0,20676.0,20676.0,0,0,0,0,0,20676.0,20676.0,0.0,20676.0,20676.0,0,0,0,0,0,16,0.0,96.73050880247631,32.0,230.0,98.0,114.3153532995459,13068.0,0,0,0,0,0,0,0,0,0.0,147.0,0.0,131.0,0,0,0,0,0,0,0,0,2,262,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-52737-17,147.32.83.53,52737,147.32.80.105,53,17,21/10/2013 08:14:27 AM,42965,0,2,0.0,194.0,0,0,0,0,160.0,34.0,97.0,89.09545442950498,4515.303153729779,46.54951704876061,42965.0,0.0,42965.0,42965.0,0,0,0,0,0,42965.0,42965.0,0.0,42965.0,42965.0,0,0,0,0,0,16,0.0,46.54951704876061,34.0,160.0,76.0,72.74613391789285,5292.0,0,0,0,0,0,0,0,0,0.0,114.0,0.0,97.0,0,0,0,0,0,0,0,0,2,194,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-9983-17,147.32.83.53,9983,147.32.80.105,53,17,21/10/2013 08:08:37 AM,581,0,2,0.0,220.0,0,0,0,0,190.0,30.0,110.0,113.13708498984761,378657.487091222,3442.340791738382,581.0,0.0,581.0,581.0,0,0,0,0,0,581.0,581.0,0.0,581.0,581.0,0,0,0,0,0,16,0.0,3442.340791738382,30.0,190.0,83.33333333333334,92.37604307034013,8533.333333333334,0,0,0,0,0,0,0,0,0.0,125.0,0.0,110.0,0,0,0,0,0,0,0,0,2,220,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-42331-17,147.32.83.53,42331,147.32.80.105,53,17,21/10/2013 11:40:25 AM,10217,0,2,0.0,438.0,0,0,0,0,407.0,31.0,219.0,265.87214972614186,42869.72692571205,195.75217774297738,10217.0,0.0,10217.0,10217.0,0,0,0,0,0,10217.0,10217.0,0.0,10217.0,10217.0,0,0,0,0,0,16,0.0,195.75217774297738,31.0,407.0,156.33333333333331,217.08370121529927,47125.33333333333,0,0,0,0,0,0,0,0,0.0,234.5,0.0,219.0,0,0,0,0,0,0,0,0,2,438,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-16604-17,147.32.83.53,16604,147.32.80.105,53,17,21/10/2013 07:55:52 AM,289976,0,2,0.0,325.0,0,0,0,0,287.0,38.0,162.5,176.06958851545033,1120.7824095787237,6.897122520484453,289976.0,0.0,289976.0,289976.0,0,0,0,0,0,289976.0,289976.0,0.0,289976.0,289976.0,0,0,0,0,0,16,0.0,6.897122520484453,38.0,287.0,121.0,143.76021702821683,20667.0,0,0,0,0,0,0,0,0,0.0,181.5,0.0,162.5,0,0,0,0,0,0,0,0,2,325,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-5732-17,147.32.83.53,5732,147.32.80.105,53,17,21/10/2013 09:36:49 AM,736,0,2,0.0,274.0,0,0,0,0,239.0,35.0,137.0,144.2497833620557,372282.60869565216,2717.391304347826,736.0,0.0,736.0,736.0,0,0,0,0,0,736.0,736.0,0.0,736.0,736.0,0,0,0,0,0,16,0.0,2717.391304347826,35.0,239.0,103.0,117.77945491468365,13872.0,0,0,0,0,0,0,0,0,0.0,154.5,0.0,137.0,0,0,0,0,0,0,0,0,2,274,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-33017-17,147.32.83.53,33017,147.32.80.105,53,17,21/10/2013 09:09:01 AM,596,0,2,0.0,221.0,0,0,0,0,188.0,33.0,110.5,109.60155108391487,370805.3691275168,3355.7046979865772,596.0,0.0,596.0,596.0,0,0,0,0,0,596.0,596.0,0.0,596.0,596.0,0,0,0,0,0,16,0.0,3355.7046979865772,33.0,188.0,84.66666666666666,89.48929172439199,8008.333333333333,0,0,0,0,0,0,0,0,0.0,127.0,0.0,110.5,0,0,0,0,0,0,0,0,2,221,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-63078-17,147.32.83.53,63078,147.32.80.105,53,17,21/10/2013 08:08:29 AM,198103,0,2,0.0,176.0,0,0,0,0,145.0,31.0,88.0,80.61017305526642,888.4267275104365,10.095758267164051,198103.0,0.0,198103.0,198103.0,0,0,0,0,0,198103.0,198103.0,0.0,198103.0,198103.0,0,0,0,0,0,16,0.0,10.095758267164051,31.0,145.0,69.0,65.81793068761733,4332.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,88.0,0,0,0,0,0,0,0,0,2,176,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-59023-17,147.32.83.53,59023,147.32.80.105,53,17,21/10/2013 08:02:51 AM,104421,0,2,0.0,346.0,0,0,0,0,305.0,41.0,173.0,186.67619023324855,3313.5097346319226,19.15323546030013,104421.0,0.0,104421.0,104421.0,0,0,0,0,0,104421.0,104421.0,0.0,104421.0,104421.0,0,0,0,0,0,16,0.0,19.15323546030013,41.0,305.0,129.0,152.4204710660612,23232.0,0,0,0,0,0,0,0,0,0.0,193.5,0.0,173.0,0,0,0,0,0,0,0,0,2,346,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-46235-17,147.32.83.53,46235,147.32.80.105,53,17,21/10/2013 09:07:37 AM,101102,0,2,0.0,196.0,0,0,0,0,161.0,35.0,98.0,89.09545442950498,1938.636228759075,19.782002334276275,101102.0,0.0,101102.0,101102.0,0,0,0,0,0,101102.0,101102.0,0.0,101102.0,101102.0,0,0,0,0,0,16,0.0,19.782002334276275,35.0,161.0,77.0,72.74613391789285,5292.0,0,0,0,0,0,0,0,0,0.0,115.5,0.0,98.0,0,0,0,0,0,0,0,0,2,196,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-65194-17,147.32.83.53,65194,147.32.80.105,53,17,21/10/2013 09:13:27 AM,16569,0,2,0.0,165.0,0,0,0,0,124.0,41.0,82.5,58.68986283848344,9958.355965960529,120.7073450419458,16569.0,0.0,16569.0,16569.0,0,0,0,0,0,16569.0,16569.0,0.0,16569.0,16569.0,0,0,0,0,0,16,0.0,120.7073450419458,41.0,124.0,68.66666666666667,47.92007234273894,2296.3333333333335,0,0,0,0,0,0,0,0,0.0,103.0,0.0,82.5,0,0,0,0,0,0,0,0,2,165,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-55222-17,147.32.83.53,55222,147.32.80.105,53,17,21/10/2013 08:02:47 AM,105884,0,2,0.0,220.0,0,0,0,0,175.0,45.0,110.0,91.92388155425118,2077.7454572928864,18.88859506629897,105884.0,0.0,105884.0,105884.0,0,0,0,0,0,105884.0,105884.0,0.0,105884.0,105884.0,0,0,0,0,0,16,0.0,18.88859506629897,45.0,175.0,88.33333333333334,75.05553499465135,5633.333333333334,0,0,0,0,0,0,0,0,0.0,132.5,0.0,110.0,0,0,0,0,0,0,0,0,2,220,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-31951-17,147.32.83.53,31951,147.32.80.105,53,17,21/10/2013 07:37:40 AM,10515,0,2,0.0,463.0,0,0,0,0,430.0,33.0,231.5,280.72139213105936,44032.334759866855,190.20446980504042,10515.0,0.0,10515.0,10515.0,0,0,0,0,0,10515.0,10515.0,0.0,10515.0,10515.0,0,0,0,0,0,16,0.0,190.20446980504042,33.0,430.0,165.33333333333334,229.20805686828143,52536.333333333336,0,0,0,0,0,0,0,0,0.0,248.0,0.0,231.5,0,0,0,0,0,0,0,0,2,463,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-25637-17,147.32.83.53,25637,147.32.80.105,53,17,21/10/2013 11:45:03 AM,606,0,2,0.0,306.0,0,0,0,0,263.0,43.0,153.0,155.56349186104046,504950.49504950497,3300.3300330033003,606.0,0.0,606.0,606.0,0,0,0,0,0,606.0,606.0,0.0,606.0,606.0,0,0,0,0,0,16,0.0,3300.3300330033003,43.0,263.0,116.33333333333333,127.01705922171766,16133.333333333332,0,0,0,0,0,0,0,0,0.0,174.5,0.0,153.0,0,0,0,0,0,0,0,0,2,306,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-55792-17,147.32.83.53,55792,147.32.80.105,53,17,21/10/2013 09:35:29 AM,74513,0,2,0.0,200.0,0,0,0,0,166.0,34.0,100.0,93.33809511662427,2684.0953927502583,26.840953927502586,74513.0,0.0,74513.0,74513.0,0,0,0,0,0,74513.0,74513.0,0.0,74513.0,74513.0,0,0,0,0,0,16,0.0,26.840953927502586,34.0,166.0,78.0,76.2102355330306,5808.0,0,0,0,0,0,0,0,0,0.0,117.0,0.0,100.0,0,0,0,0,0,0,0,0,2,200,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-23158-17,147.32.83.53,23158,147.32.80.105,53,17,21/10/2013 07:55:52 AM,301472,0,2,0.0,287.0,0,0,0,0,249.0,38.0,143.5,149.19953083036154,951.9955418745355,6.634115274387008,301472.0,0.0,301472.0,301472.0,0,0,0,0,0,301472.0,301472.0,0.0,301472.0,301472.0,0,0,0,0,0,16,0.0,6.634115274387008,38.0,249.0,108.33333333333333,121.82090679901103,14840.333333333332,0,0,0,0,0,0,0,0,0.0,162.5,0.0,143.5,0,0,0,0,0,0,0,0,2,287,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-50401-17,147.32.83.53,50401,147.32.80.105,53,17,21/10/2013 08:05:18 AM,10301,0,2,0.0,225.0,0,0,0,0,192.0,33.0,112.5,112.42997820866105,21842.539559266093,194.15590719347637,10301.0,0.0,10301.0,10301.0,0,0,0,0,0,10301.0,10301.0,0.0,10301.0,10301.0,0,0,0,0,0,16,0.0,194.15590719347637,33.0,192.0,86.0,91.7986928011505,8427.0,0,0,0,0,0,0,0,0,0.0,129.0,0.0,112.5,0,0,0,0,0,0,0,0,2,225,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-15056-17,147.32.83.53,15056,147.32.80.105,53,17,21/10/2013 08:18:07 AM,103752,0,2,0.0,214.0,0,0,0,0,172.0,42.0,107.0,91.92388155425118,2062.6108412367953,19.276736833988743,103752.0,0.0,103752.0,103752.0,0,0,0,0,0,103752.0,103752.0,0.0,103752.0,103752.0,0,0,0,0,0,16,0.0,19.276736833988743,42.0,172.0,85.33333333333334,75.05553499465135,5633.333333333334,0,0,0,0,0,0,0,0,0.0,128.0,0.0,107.0,0,0,0,0,0,0,0,0,2,214,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-57873-17,147.32.83.53,57873,147.32.80.105,53,17,21/10/2013 09:11:00 AM,564,0,2,0.0,221.0,0,0,0,0,188.0,33.0,110.5,109.60155108391487,391843.97163120564,3546.0992907801415,564.0,0.0,564.0,564.0,0,0,0,0,0,564.0,564.0,0.0,564.0,564.0,0,0,0,0,0,16,0.0,3546.0992907801415,33.0,188.0,84.66666666666666,89.48929172439199,8008.333333333333,0,0,0,0,0,0,0,0,0.0,127.0,0.0,110.5,0,0,0,0,0,0,0,0,2,221,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-46318-17,147.32.83.53,46318,147.32.80.105,53,17,21/10/2013 09:14:00 AM,515,0,2,0.0,504.0,0,0,0,0,462.0,42.0,252.0,296.98484809834997,978640.776699029,3883.4951456310678,515.0,0.0,515.0,515.0,0,0,0,0,0,515.0,515.0,0.0,515.0,515.0,0,0,0,0,0,16,0.0,3883.4951456310678,42.0,462.0,182.0,242.4871130596428,58800.0,0,0,0,0,0,0,0,0,0.0,273.0,0.0,252.0,0,0,0,0,0,0,0,0,2,504,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-45109-17,147.32.83.53,45109,147.32.80.105,53,17,21/10/2013 08:55:36 AM,42559,0,2,0.0,194.0,0,0,0,0,160.0,34.0,97.0,89.09545442950498,4558.377781432834,46.99358537559623,42559.0,0.0,42559.0,42559.0,0,0,0,0,0,42559.0,42559.0,0.0,42559.0,42559.0,0,0,0,0,0,16,0.0,46.99358537559623,34.0,160.0,76.0,72.74613391789285,5292.0,0,0,0,0,0,0,0,0,0.0,114.0,0.0,97.0,0,0,0,0,0,0,0,0,2,194,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-64452-17,147.32.83.53,64452,147.32.80.105,53,17,21/10/2013 09:53:34 AM,357,0,2,0.0,225.0,0,0,0,0,192.0,33.0,112.5,112.42997820866105,630252.1008403362,5602.240896358543,357.0,0.0,357.0,357.0,0,0,0,0,0,357.0,357.0,0.0,357.0,357.0,0,0,0,0,0,16,0.0,5602.240896358543,33.0,192.0,86.0,91.7986928011505,8427.0,0,0,0,0,0,0,0,0,0.0,129.0,0.0,112.5,0,0,0,0,0,0,0,0,2,225,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
147.32.80.105-147.32.83.53-53-43247-17,147.32.83.53,43247,147.32.80.105,53,17,21/10/2013 11:44:46 AM,17948,0,2,0.0,184.0,0,0,0,0,142.0,42.0,92.0,70.71067811865476,10251.83864497437,111.43302874972143,17948.0,0.0,17948.0,17948.0,0,0,0,0,0,17948.0,17948.0,0.0,17948.0,17948.0,0,0,0,0,0,16,0.0,111.43302874972143,42.0,142.0,75.33333333333334,57.735026918962575,3333.3333333333335,0,0,0,0,0,0,0,0,0.0,113.0,0.0,92.0,0,0,0,0,0,0,0,0,2,184,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
